title,author,price
The Complete Greek Tragedies: Euripides,Aeschylus;Sophocles;Euripides,68.19
The Complete Poetry of John Milton,"John Milton (Dichter, Grossbritannien)",68.19
The Outsider,Richard Wright,68.19
Caribbean,James Albert Michener,68.19
Anaïs Nin,Deirdre Bair,68.19
"The Columbia Reader on Lesbians and Gay Men in Media, Society, and Politics",Larry P. Gross;James D. Woods,68.19
Modern Classics of Science Fiction,Gardner Dozois,68.19
Stranger in a Strange Land,Robert A. Heinlein,68.19
Stand on Zanzibar,John Brunner,68.19
Inferno,Dante Alighieri,68.19
Mysteries,Colin Wilson,68.19
The Classical World,Robin Lane Fox,68.19
The Woman in White,Wilkie Collins,68.19
Walt Whitman's America,David S. Reynolds,68.19
Jane Austen's Letters,Jane Austen,68.19
The Richness of Life,Stephen Jay Gould,68.19
The Scarpetta Collection Volume II,Patricia Cornwell,68.19
The Thorn Birds,Colleen McCullough,68.29
Keats's Poetry and Prose,John Keats,68.29
Phantom,Terry Goodkind,68.29
Anton Chekhov's Selected Plays,Anton Pavlovich Chekhov,68.39
The Origins of Totalitarianism,Hannah Arendt,68.39
River of Blue Fire,Tad Williams,68.49
Philosophy of Mind,David John Chalmers,68.49
Einstein,Walter Isaacson,68.49
"The Creation of the American Republic, 1776-1787",Gordon S. Wood,68.49
Confessions,Jean-Jacques Rousseau,68.59
Daphne Dumaurier,"Outlet;Outlet Book Company Staff;Daphne du Maurier, Dam;Random House Value Publishing Staff;Rh Value Publishing",68.69
Three Terrifying Bestselling Novels,John Saul,68.79
The Prince of Tides,Pat Conroy,68.89
The Roald Dahl Omnibus,Roald Dahl,69.09
Magician,Raymond E. Feist,69.09
The Stories of Vladimir Nabokov,Vladimir Vladimirovich Nabokov,69.49
Common Ground,J. Anthony Lukas,69.79
H.G. Wells Science Fiction Treasury,Herbert George Wells,69.79
The Essential Tales and Poems of Edgar Allan Poe,Edgar Allan Poe,69.79
Paradise Lost,John Milton;Scott Elledge,69.79
Clear and Present Danger,Tom Clancy,69.79
Acts of Faith,Philip Caputo,69.79
The Ancestor's Tale,Richard Dawkins;Yan Wong,69.79
Three Complete Novels,Michael Crichton,69.79
The bonfire of the vanities,Tom Wolfe,69.99
Bioinformatics,David W. Mount,70.19
The Bachman Books,Stephen King,70.19
The Art of Shakespeare's Sonnets,Helen Vendler,70.19
Favorite Tales of Sholom Aleichem,Sholem Aleichem;Julius Butwin;Frances Butwin,70.19
The Stories of John Cheever,John Cheever,70.29
The Janson Directive,Robert Ludlum,70.29
The Woman in White,Wilkie Collins,70.59
Dark Rivers of the Heart/Intensity/Sole Survivor,Dean Koontz,70.99
The Most Of P.G. Wodehouse,P.G. Wodehouse,71.09
Kierkegaard's Writings,Søren Kierkegaard,71.19
Wizard and Glass,2,71.19
Kushiel's Justice,Jacqueline Carey,71.29
Fugitive Prince,Janny Wurts,71.39
Strangers,Dean Koontz,71.39
Essentials of Classic Italian Cooking,Marcella Hazan,71.39
The Story of Philosophy,Will Durant,71.39
Practical Philosophy,Immanuel Kant,71.39
President Nixon,Richard Reeves,71.39
House of Leaves,Mark Z. Danielewski,71.49
Three Complete Novels,Dick Francis,71.69
Moby-Dick,Herman Melville,71.69
Paradise,Judith McNaught,71.89
The Complete Sherlock Holmes: Some personalia about Mr. Sherlock Holmes,Sir Arthur Conan Doyle,71.89
The Rise of Endymion,Dan Simmons,71.89
The Sword of Honour Trilogy,Evelyn Waugh,72.09
You Can't Go Home Again,Thomas Wolfe,72.09
The Free Bards,Lackey,72.19
The Price of the Ticket,James Baldwin,72.19
"Novels, 1901-1902",Henry James;Leo Bersani,72.29
Sometimes a Great Notion,Ken Kesey,72.49
The Histories,Herodotus,72.59
Legends,Robert Silverberg,72.69
John Irving,John Irving,72.79
A Dance to the Music of Time,Anthony Powell,72.79
Agile Web Development with Rails,David Thomas;David Heinemeier Hansson;Leon Breedt,72.89
The Proud Highway,Hunter S. Thompson,72.99
The Physician,Noah Gordon,72.99
A Source Book in Indian Philosophy,"Sarvepalli Radhakrishnan, Sir",72.99
The Complete Short Stories Of Robert Louis Stevenson,Charles Neider;Robert Louis Stevenson,72.99
A New Collection of Three Complete Novels,Michael Crichton,72.99
Spain,"DK Publishing, Inc",72.99
Data Structures and Algorithms in Java,Michael T. Goodrich;Roberto Tamassia,72.99
The Naked and the Dead,Norman Mailer,73.09
The Gate of Fire,Thomas Harlan,73.09
"Incubus Dreams: An Anita Blake, Vampire Hunter Novel",Laurell K. Hamilton,73.19
Circle of Friends,Maeve Binchy,73.19
The Mysterious Island,2,73.29
Metamorphosis,Ovid;David Raeburn,73.29
Information Technology for Management,Efraim Turban,73.39
Sleeping Beauty Novels,A.N. Roquelaure,73.39
The Pillars of Creation,Terry Goodkind,73.49
Embrace,Mark Behr,73.59
Hour Game,David Baldacci,73.59
Poirot,Agatha Christie,73.69
The Presocratic Philosophers,Jonathan Barnes,73.79
"Julie, Or, The New Heloise",Jean-Jacques Rousseau;Roger D. Masters;Christopher Kelly,73.79
The Feeling Good Handbook,David D. Burns,73.89
Sammlung,Mark Twain,74.19
De Kooning,Mark Stevens;Annalyn Swan,74.19
The Sundering,Jacqueline Carey,74.29
The History of Tom Jones,Henry Fielding,74.39
Tai-Pan,James Clavell,74.39
The Divine Comedy,Dante Alighieri;Charles Hubert Sisson;David H. Higgins,74.49
The Talisman,Stephen King;Peter Straub,74.49
The Sword and the Shield,Christopher Andrew;Vasili Mitrokhin,74.59
Deception Point,Dan Brown,74.59
Angels & Demons,Dan Brown,74.59
Mortals,Norman Rush,74.59
Oscar Wilde,Richard Ellmann,74.59
Naked Empire,Terry Goodkind,74.59
Bag of Bones,Stephen King,74.59
Babrius and Phaedrus,Babrius;Phaedrus;Ben Edwin Perry,74.59
Lincoln,Gore Vidal,74.59
The Chosen,Jerome Karabel,74.59
I Am Charlotte Simmons,Tom Wolfe,74.79
"I Ching, Or, Book of Changes",Richard Wilhelm;Cary F. Baynes,74.89
Anna Karenina,Leo Nikolayevich Tolstoy;Leo Tolstoy;Constance Garnett,74.99
Tales of the Dying Earth,Jack Vance,75.09
Foundations of Clinical Research,Leslie Gross Portney;Mary P. Watkins,75.19
Sociology in Our Times,Diana Kendall,75.19
The Gap Into Madness,Stephen R. Donaldson,75.29
Dragonfly in Amber,Diana Gabaldon,75.29
Dragonfly in Amber,Diana Gabaldon,75.29
The Church in Ancient Society,Henry Chadwick,75.39
The Beatles,Simon Wells,75.39
Creating the Worlds of Star Wars,John Knoll;J. W. Rinzler,75.39
The Complete C. S. Lewis Signature Classics,C. S. Lewis,75.59
In Search of Lost Time: Time regained & A guide to Proust,Marcel Proust,75.89
Without Remorse,Tom Clancy,75.99
The Coming Plague,Laurie Garrett,75.99
John Adams,David McCullough,76.09
The Act of Creation,Arthur Koestler,76.19
The Good Soldier Svejk,Jaroslav Hašek,76.19
John Adams,David McCullough,76.19
Shakespeare A to Z,Charles Boyce;David Allen White,76.19
J R,William Gaddis,76.19
Marilyn Monroe,Donald Spoto,76.19
Anna Karenina,graf Leo Tolstoy;Louise Maude;Aylmer Maude,76.19
Journals of Ayn Rand,Ayn Rand;Leonard Peikoff;David Harriman,76.19
"The Journals of Sylvia Plath, 1950-1962",Sylvia Plath,76.19
The Mutineer,Hunter S. Thompson,76.19
Blood and Gold,Anne Rice,76.19
Three Complete Novels,Lloyd Alexander,76.19
The Days of Vengeance,David Chilton,76.39
The Sot-weed Factor,John Barth,76.59
Chainfire,Terry Goodkind,76.59
The Pirates Laffite,William C. Davis,76.59
Cloudsplitter,Russell Banks,76.79
Data Structures and Algorithms in C++,Adam Drozdek,76.79
The Langoliers,Stephen King,77.09
Works of Jack London,Jack London,77.09
The Portable James Joyce,James Joyce,77.19
The Portable James Joyce,James Joyce,77.19
The Chronicles of Narnia Movie Tie-in Edition (adult),C. S. Lewis,77.59
The Chronicles of Narnia (adult),C. S. Lewis,77.69
The Ultramarines Omnibus,Graham McNeill,77.79
Writing Secure Code,Michael Howard;David LeBlanc,77.79
Bulfinch's Mythology,Richard P. Martin,77.79
Drifters,James A. Michener,77.79
The Major Works,Alexander Pope,77.79
The Scarlet Letter And Other Writings,Nathaniel Hawthorne,77.79
Three Complete Novels,Colleen McCullough,77.79
Betrayal of Trust,Laurie Garrett,77.79
The Terror,Dan Simmons,77.89
A Cavern of Black Ice,J. V. Jones,77.89
The Years of Rice and Salt,Kim Stanley Robinson,78.19
Letters,John Barth,78.19
The Histories,Herodotus,78.19
Night fall,Nelson DeMille,78.29
Mason & Dixon,Thomas Pynchon,78.29
The Complete Works,Tacitus,78.29
Blackwood Farm,Anne Rice,78.39
The Short Stories of F. Scott Fitzgerald,F. Scott Fitzgerald,78.49
Gravity's Rainbow,Thomas Pynchon,78.59
Iron Kingdom,"Christopher M. Clark;University Christopher Clark, MD",78.59
The Agony and the Ecstasy,Irving Stone,78.59
The Art of the Personal Essay,Phillip Lopate,78.69
The Abhorsen Trilogy,Garth Nix,78.69
The Hyperion Omnibus,Dan Simmons,78.89
Passage,Connie Willis,78.99
Winter's Heart,Robert Jordan,78.99
Youngblood Hawke,Herman Wouk,79.29
Three Complete Novels,Dean Ray Koontz,79.39
Sodom and Gomorrah,Marcel Proust,79.39
Healing with Whole Foods,Paul Pitchford,79.39
Pictures Showing what Happens on Each Page of Thomas Pynchon's Novel Gravity's Rainbow,Zak Smith,79.39
Let's Go Australia 9th Edition,Let's Go Inc,79.39
Daniel Deronda,George Eliot,79.39
Three Complete Novels,Sandra Brown,79.39
Conspiracy of Fools,Kurt Eichenwald,79.39
Star Trek,Alan Dean Foster,79.79
Ship of Destiny,Robin Hobb,79.89
Red Phoenix,Larry Bond,80.09
More Plums in One,Janet Evanovich,80.19
American Government,Karen O'Connor;Larry Sabato,80.19
Human Traces,Sebastian Faulks,80.29
The Harry Bosch Novels,Michael Connelly,80.39
The Brothers Karamazov,Fyodor Dostoevsky,80.59
Otherland,Tad Williams,80.59
Daniel Deronda,George Eliot,80.59
Shadowmarch,Tad Williams,80.59
The Portrait of a Lady,Henry James,80.69
As the Crow Flies,Jeffrey Archer,80.99
The Short Stories of F. Scott Fitzgerald,F. Scott Fitzgerald;Matthew Joseph Bruccoli,80.99
Vladimir Nabokov,Brian Boyd,80.99
Lawrence Durrell,Ian S. MacNiven,81.09
The Complete Hans Christian Andersen Fairy Tales,Hans Christian Andersen,81.29
Gargantua and Pantagruel,François Rabelais,81.69
The War of the World,Niall Ferguson,81.79
The House of Morgan,Ron Chernow,82.19
Japan,Chris Rowthorn,82.19
Stephen King Omnibus,Stephen King,82.19
This Present Darkness ; Piercing the Darkness,Frank E. Peretti,82.29
The Ultimate Hitchhiker's Guide,Douglas Adams,82.49
The Ultimate Hitchhiker's Guide to the Galaxy,Douglas Adams,82.49
Space,James Albert Michener,82.49
To Green Angel Tower,Tad Williams,82.49
The Confusion,Neal Stephenson,82.49
Zondervan Handbook to the Bible,David Alexander;Pat Alexander,82.59
The Bon Appetit Cookbook,Barbara Fairchild,82.59
The Life of Graham Greene: 1904-1939,Norman Sherry,82.59
The Laws of Our Fathers,Scott Turow,82.69
Alexander Hamilton,Ron Chernow,82.79
Crossroads of Twilight,Robert Jordan,82.79
Introduction to Philosophy,John Perry;Michael Bratman;John Martin Fischer,82.89
Until I Find You,John Irving,82.99
"Harry Bosch Novels, The: Volume 2",Michael Connelly,83.09
Complete Stories and Poems of Edgar Allan Poe,Edgar Allan Poe,83.09
The Once and Future King,Terence Hanbury White,83.29
Underworld,Don DeLillo,83.69
Collected Works of Carson McCullers,Carson McCullers,83.69
Servant of the Empire,Raymond E. Feist;Janny Wurts,83.69
Programming Ruby,David Thomas,83.79
The Time Machine,Herbert George Wells,83.79
The War of the Flowers,Tad Williams,83.79
The Curse of the Mistwraith,Janny Wurts,83.99
Martin Chuzzlewit,Charles Dickens,83.99
Titan,Ron Chernow,84.19
What to Expect the First Year,Heidi Eisenberg Murkoff;Arlene Eisenberg;Sandee Eisenberg Hathaway,84.19
"Power, Faith, and Fantasy",Michael B. Oren,84.19
The Oxford Handbook of Philosophy of Mathematics and Logic,Stewart Shapiro,84.19
Understanding Physics,Isaac Asimov,84.29
In Search of Lost Time Volume III The Guermantes Way,Marcel Proust,84.39
The Crimson Petal and the White,Michel Faber,84.49
Australia and New Zealand on a Shoestring,Paul Smitz,84.59
Wizard's First Rule,Terry Goodkind,84.59
Anna Karenina,Leo Tolstoy;Richard Pevear,84.69
The Collected Poems of Robert Penn Warren,Robert Penn Warren;John Burt,84.79
"I, Claudius and Claudius the God",Robert Graves,84.89
Hitchhiker's Trilogy,Douglas Adams,84.89
The Best of Wodehouse,Pelham Grenville Wodehouse,84.99
Selected Writings,Saint Thomas (Aquinas);Ralph McInerny;Ralph M. McInerny,85.09
Modern Mind,Peter Watson,85.69
Middlemarch,George Eliot;Megan McDaniel,85.79
Four Novels,Charles Dickens,85.79
Morgan's Run,Colleen McCullough,85.79
Collected Shorter Fiction,graf Leo Tolstoy;Louise Maude,85.79
The Complete Short Stories of Mark Twain,Mark Twain,85.79
An Unfinished Life,Robert Dallek,85.89
Outlander,Diana Gabaldon,85.99
The Diary of Anne Frank,Anne Frank,86.09
Three Complete Novels,Nora Roberts,86.19
The Fellowship of the Ring,John Ronald Reuel Tolkien,86.49
"Graham Greene: The Heart of the Matter, Stamboul Train, A Burnt-",Graham Greene,86.59
To Light a Candle,Mercedes Lackey;James Mallory,86.59
"The Civil War, a Narrative: Fort Sumter to Perryville",Shelby Foote,86.59
"The World Treasury of Physics, Astronomy, and Mathematics",Timothy Ferris;Clifton Fadiman,86.89
Knife of Dreams,Robert Jordan,86.99
Mistress of the Empire,Raymond E. Feist;Janny Wurts,86.99
Hercule Poirot's Casebook,Agatha Christie,87.09
Basic Writings of Nietzsche,Friedrich Wilhelm Nietzsche,87.19
Nightmares and Dreamscapes,Stephen King,87.39
Cross Stitch,Diana Gabaldon,87.39
Edgar Allan Poe Complete Tales and Poems,Edgar Allan Poe,87.39
The Complete Short Stories of H.G. Wells,Herbert George Wells;John R. Hammond,87.39
Guardians of Ga'hoole,Kathryn Lasky,87.49
Battle Cry of Freedom,James M. McPherson,87.69
Vanity Fair,William Makepeace Thackeray,87.69
Collected Travel Writings,Henry James,87.79
Voyager,Diana Gabaldon,87.99
Mary Queen of Scotland & The Isles,Margaret George,87.99
Harry Potter and the Order of the Phoenix (Book 5),"Rowling, J.K.",87.99
The Word and the Void,Terry Brooks,88.19
Ruby Cookbook,Lucas Carlson;Leonard Richardson,88.29
The Boomer Bible,R. F. Laird;Robert F. Laird,88.99
A Crown of Swords,Robert Jordan,88.99
Up Country,Nelson DeMille,88.99
The Poems of Alexander Pope,Alexander Pope,88.99
Lasher,Anne Rice,89.29
Carrion Comfort,Dan Simmons,89.39
ALEXANDRIA QUARTET,LAWRENCE DURRELL,89.39
The Making of the Atomic Bomb,Richard Rhodes,89.59
Gravity's Rainbow,Thomas Pynchon,89.69
Olympos,Dan Simmons,90.09
The Shelters of Stone,Jean M. Auel,90.09
Crime Novels,2,90.19
World Studies: Eastern Hemisphere,Heidi Hayes Jacobs;Pearson Prentice Hall;Kate Kinsella;Michal L. LeVasseur,90.19
Virginia Woolf,Hermione Lee,90.29
This Rough Magic,Mercedes Lackey;Eric Flint;Dave Freer,90.29
Kissinger,Walter Isaacson,90.59
The first man in Rome,Colleen McCullough,90.59
Of Time and the River,Thomas Wolfe,90.59
Speeches and Writings 1832-1858,Abraham Lincoln,90.79
The Last Herald-mage,Mercedes Lackey,90.99
Heat and Mass Transfer,Yunus A. Çengel,91.09
West Africa,Anthony Ham;James Bainbridge,91.39
The Mad Ship,Robin Hobb,91.59
Berlioz,David Cairns,91.69
The Novels,"Arthur Conan Doyle (Schriftsteller, Grossbritannien)",91.69
The Fires of Heaven,Robert Jordan,92.19
Crucible of War,Fred Anderson,92.19
Rainbow Six,Tom Clancy,92.19
Foghorn Outdoors Pacific Northwest Hiking,Scott Leonard;Megan McMorris,92.19
Team of Rivals,Doris Kearns Goodwin,92.59
Quicksilver,Neal Stephenson,93.69
David Copperfield,Charles Dickens,93.79
A Woman of Substance,Barbara Taylor Bradford,93.79
Caesar,Colleen McCullough,93.79
Firefly Summer,Maeve Binchy,93.79
Collected Stories,Edith Wharton,93.79
The Merlin Trilogy,Mary Stewart,93.79
Democracy in America,Alexis de Tocqueville;Arthur Goldhammer,93.79
The Second World War,Martin Gilbert,93.79
Ulysses,James Joyce,94.29
Richard Wright,Richard Wright,94.59
The Visual Arts,Hugh Honour;John Fleming,94.59
The Autobiography of Henry VIII,Margaret George,94.89
Peril's Gate,Janny Wurts,94.99
Caesar's Women,Colleen McCullough,95.29
Swan Song,Robert McCammon,96.59
"Complete Stories, 1892-1898",Henry James,96.79
The Far Pavilions,M. M. Kaye,96.79
Iberia,James Albert Michener,96.99
Road Trip USA,Jamie Jensen,97.39
The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,97.59
A Clash of Kings,George R. R. Martin,97.89
Albion's Seed,David Hackett Fischer,98.19
Mcdougal Littell Science,James Trefil;Houghton Mifflin Company;Rita Ann Calvo;Kenneth Cutler,98.19
The pillars of the earth,Ken Follett,98.29
MySQL Cookbook,Paul DuBois,98.99
History of Political Philosophy,Leo Strauss;Joseph Cropsey,98.99
A Breath of Snow and Ashes,Diana Gabaldon,98.99
The Beatles,Bob Spitz,99.29
Eastern Europe,Tom Masters,99.79
Debt of Honor,Tom Clancy,99.99
The Shining,Stephen King,100.09
Marcel Proust,William C. Carter,100.19
The Last Lion,William Manchester,100.19
"1,000 Places to See Before You Die",Patricia Schultz,100.19
"Last Lion, The: Volume 1",William Manchester,100.19
Democracy in America,Alexis Tocqueville;Gerald Bevan;Isaac Kramnick,100.19
Fundamentals of Heat and Mass Transfer 6th Edition with IHT/FEHT 3.0 CD with User Guide Set,Frank P. Incropera,100.69
Data Structures and Abstractions with Java,Frank M. Carrano,100.79
Sociology,Anthony Giddens;Simon Griffiths,100.99
JRR Tolkien Companion & Guide,Christina Scull;Wayne G. Hammond,101.19
Jonathan Strange & Mr Norrell,Susanna Clarke,101.59
The Shadow Rising,Robert Jordan,101.69
Judas Unchained,Peter F. Hamilton,101.79
The Major Works,John Milton,101.79
A Robin McKinley Collection,Robin McKinley,101.79
Lord of Chaos,Robert Jordan,102.09
The Dark Descent,Clive Barker;Ray Bradbury,102.09
The Brothers Karamazov,Fyodor Dostoyevsky,102.29
"Billy Budd, Sailor and Other Uncompleted Writings",Herman Melville,102.59
Bleak House,Charles Dickens;Nicola Bradbury,102.69
Novels 1957-1962,William Faulkner,102.99
Little Dorrit,Charles Dickens,103.09
The Origin of Species,Charles Darwin,103.39
Three Books of Occult Philosophy,Heinrich Cornelius Agrippa von Nettesheim,103.39
"Novels, 1896-1899",Henry James,104.49
The Border Trilogy,Cormac McCarthy,104.79
A History of Modern Europe,John M. Merriman,104.99
The Border Trilogy,Cormac McCarthy,104.99
The Poetry of Pablo Neruda,Pablo Neruda;Ilan Stavans,104.99
Gargantua and Pantagruel,Francois Rabelais;Michael Andrew Screech,105.09
Little Women ; Little Men ; Jo's Boys,Louisa May Alcott;Elaine Showalter,105.49
Historical Romances,Mark Twain;Samuel Langhorne Clemens;Victor and Lin Salamo editors Fischer;Susan K. Harris;Susan R. Harris,105.99
"Collected tales, sketches, speeches, and essays 1891-1910",Mark Twain,105.99
"The Leatherstocking Tales: The pathfinder, or The inland sea. The deerslayer, or The first war-path",James Fenimore Cooper,106.09
The Karamazov Brothers,Fyodor Dostoevsky;Ignat Avsey,106.39
The Oxford Companion to Philosophy,Ted Honderich,106.59
Don Quixote,Miguel de Cervantes Saavedra,106.59
The Executioner's Song,Norman Mailer,106.59
Eugene Onegin: Commentary and index,Aleksandr Sergeevich Pushkin,106.59
Sherlock Holmes the Complete Novels and Stories Book Discussion Kit,2,106.89
The Complete Plays,Anton Pavlovich Chekhov,106.99
Java,Walter J. Savitch,106.99
A Feast for Crows,George R. R. Martin,107.09
The World of Peter Rabbit,Beatrix Potter,108.19
The Complete Poems,William Blake,108.19
"The Collected Letters of C.S. Lewis, Volume 1",C. S. Lewis,108.19
The Brothers Karamazov,Fyodor Dostoyevsky,108.19
The Golden Key,Melanie Rawn;Jennifer Roberson;Kate Elliott,108.39
The Collapse of the Third Republic,William Lawrence Shirer,109.19
Centennial,James A. Michener,109.59
Complete Poems and Major Prose,John Milton;Merritt Yerkes Hughes,109.79
